sample_id,key,folder_id,model,image_path,caption_post_direct,caption_recon,reproj_mse_post_direct,reproj_cosine_post_direct,reproj_mse_recon,reproj_cosine_recon,clipscore_gt,clipscore_post_direct,clipscore_recon,clipscore_drop,bertscore_precision,bertscore_recall,bertscore_f1
416:238:000020278,20278,2,qwen3.5,data/mtf2025_web_images/00002/000020278.jpg,"A vibrant poke bowl from “Poke House” sits on a white wooden surface, filled with fresh ingredients including diced pink tuna, green edamame, sliced avocado, and creamy white fish or tofu, all nestled in a bed of rice; beside it rests a whole young coconut with a green leafy top and a branded logo, set against a backdrop of lush green foliage that enhances the tropical, fresh aesthetic of the scene.","A vibrant, artisanal poke bowl sits in a shallow wooden bowl on a white wooden surface, featuring diced salmon, edamame, avocado, and sliced radish or cucumber, with a decorative green leaf garnish and a small wooden spoon resting beside it, all set against a softly blurred background of greenery and a rustic wooden object.",0.0,1.0,0.0285756010562181,0.8616688251495361,34.13545608520508,38.4443359375,33.03517532348633,5.409160614013672,0.8119455,0.8514703,0.8312383
416:239:000020279,20279,2,qwen3.5,data/mtf2025_web_images/00002/000020279.jpg,"A white, heart-shaped bowl holds a colorful poke bowl featuring diced raw tuna topped with sesame seeds and green onions, surrounded by fresh ingredients including yellow mango chunks, creamy avocado, bright green edamame beans, and crisp cucumber slices, all artfully arranged and ready to be eaten with a pair of vibrant red chopsticks resting atop the bowl.","A white ceramic bowl filled with a colorful, layered dish featuring diced cooked meat at the bottom, topped with yellow corn kernels, green edamame beans, and sliced cucumbers, all garnished with finely chopped green herbs, accompanied by two black chopsticks resting on the rim against a clean white background.",0.0,1.0,0.0257805585861206,0.903153955936432,35.17682647705078,35.32147979736328,32.82859802246094,2.492881774902344,0.80454516,0.8206947,0.8125397
416:240:000020280,20280,2,qwen3.5,data/mtf2025_web_images/00002/000020280.jpg,"A clear plastic takeout container holds a fresh, colorful salad with visible greens, red cabbage, and other chopped vegetables, topped with a black circular label that reads “IKA BOWL” above a stylized fish logo and “POLYNESIAN POKE BAR” below, suggesting a Polynesian-inspired poke bowl meal ready for delivery or pickup.","A clear glass bowl filled with a colorful salad of shredded vegetables and greens, topped with two white plastic chopsticks resting diagonally across the surface, with the text “Bowl of Chopsticks” overlaid in white font on the image.",0.0,1.0,0.0250566191971302,0.8298215866088867,33.048423767089844,43.59543991088867,27.792940139770508,15.802499771118164,0.7893686,0.83581483,0.81192803
416:241:000020281,20281,2,qwen3.5,data/mtf2025_web_images/00002/000020281.jpg,"A colorful, deconstructed egg roll served in a bowl features shredded green cabbage, julienned carrots, and crumbled browned ground meat, all tossed together with a light dressing and garnished with fresh herbs, presented on a white plate with the text “Egg Roll in a Bowl” and “THMLifestyle.com” overlaid at the top.","A vibrant, freshly prepared Asian-style stir-fried noodle dish served on a white plate, featuring thin rice noodles tossed with shredded cabbage, carrots, and savory ground meat, garnished with chopped green onions and drizzled with a glossy sauce, presented against a clean background with stylized text reading “Chao Banchan” and “Chao” in the upper corners.",0.0,1.0,0.0237927678972482,0.8701891303062439,37.3369026184082,35.50016403198242,31.483369827270508,4.016794204711914,0.79461485,0.8239075,0.8089961
416:242:000020282,20282,2,qwen3.5,data/mtf2025_web_images/00002/000020282.jpg,"A white ceramic bowl with red handles sits on a patterned napkin atop a green placemat, filled with a creamy salad of diced ham, potatoes, and vegetables, garnished with a decorative red tomato carved into a flame shape and a green leafy vegetable, accompanied by a silver fork to the left.","A white ceramic bowl with orange handles sits on a patterned placemat, filled with a creamy, chunky salad garnished with a decorative swirl of red and green vegetables, accompanied by a silver fork resting beside it on a checkered napkin, all set against a warm-toned tablecloth.",0.0,1.0,0.0358199477195739,0.8961937427520752,27.22418212890625,33.5260009765625,28.964847564697266,4.561153411865234,0.7505866,0.6942277,0.721308
416:243:000020283,20283,2,qwen3.5,data/mtf2025_web_images/00002/000020283.jpg,"A round, dark-patterned plate holds eight pieces of sushi roll with visible crab and egg filling wrapped in nori, arranged around a small white bowl of soy sauce, with two triangular onigiri (rice balls) placed at the top, all set against a clean white surface with a blurred background suggesting a dining or kitchen setting.","A white ceramic plate holds six neatly arranged onigiri (Japanese rice balls) — three topped with shredded egg and seaweed, and three plain — surrounding a small bowl of dark soy-based dipping sauce, all set against a soft-focus background that suggests a casual dining or food photography setting.",0.0,1.0,0.0340617001056671,0.9045674204826356,34.601619720458984,33.89834213256836,30.895605087280277,3.002737045288086,0.8109913,0.8034663,0.8072113
416:244:000020285,20285,2,qwen3.5,data/mtf2025_web_images/00002/000020285.jpg,"A white rectangular plate holds an assortment of sushi rolls—some topped with red caviar or roe, others plain—arranged beside a decorative sunburst made of carrot sticks and cucumber slices, all resting on a woven bamboo mat with scattered colorful sushi pieces and wooden chopsticks nearby.","A white rectangular plate holds four neatly arranged cucumber rolls filled with a creamy white substance and garnished with thin orange carrot slices and green herbs, accompanied by two additional cucumber rolls placed beside the plate on a bamboo mat background, with a pair of wooden chopsticks resting to the left.",0.0,1.0,0.0417774654924869,0.906575322151184,29.079484939575195,36.89712905883789,36.34843063354492,0.5486984252929688,0.786435,0.86202705,0.82249784
416:245:000020286,20286,2,qwen3.5,data/mtf2025_web_images/00002/000020286.jpg,"A beautifully layered sushi cake, resembling a dessert but composed of rice, avocado, tuna, and other fillings, is presented on a wooden board and topped with diced avocado, sesame seeds, and fresh herbs, set against a bright kitchen backdrop with plates, chopsticks, and a teapot arranged on woven placemats.","A vibrant, layered rice cake topped with diced avocado, red tomato, and fresh cilantro sits on a rustic wooden board, surrounded by small ceramic bowls containing sauces or garnishes, all arranged on a woven placemat atop a light wooden table, evoking a fresh, artisanal meal setting.",0.0,1.0,0.0295825432986021,0.892128586769104,33.46942138671875,36.0078239440918,32.79724884033203,3.2105751037597656,0.8008907,0.8313256,0.81582445
416:246:000020287,20287,2,qwen3.5,data/mtf2025_web_images/00002/000020287.jpg,"A vibrant, gourmet dish served in a hollowed-out pineapple shell, filled with colorful ingredients including diced mango, shrimp, shredded coconut, and a rich orange-red sauce, garnished with fresh green lettuce and accompanied by a tall glass of milk or smoothie, all artfully arranged on a woven placemat with decorative tropical flowers in the background.","A close-up, slightly high-angle shot captures a gourmet dish served in a rustic, golden-brown bread bowl, filled with a colorful medley of diced yellow and white vegetables, creamy white sauce, and a generous mound of reddish-brown crumbled topping, all resting on a woven placemat beside a clear glass and garnished with fresh green leaves and a decorative orange flower.",0.0,1.0,0.0347026847302913,0.9098789691925048,23.299379348754883,33.637630462646484,34.19757080078125,-0.5599403381347656,0.7678437,0.7127148,0.7392529
416:247:000020288,20288,2,qwen3.5,data/mtf2025_web_images/00002/000020288.jpg,"This image displays a neatly arranged 3x4 grid of twelve sushi rolls on a textured gray surface, each topped with vibrant ingredients like pink salmon, green avocado, and cucumber slices, garnished with delicate herbs and drizzled with dark chocolate sauce in artistic zigzag patterns across the frame.","Eight small, bite-sized appetizers are artfully arranged on a rustic wooden surface, each featuring a creamy white base topped with a slice of avocado, a piece of salmon or similar orange fish, and a thin cucumber ribbon, all drizzled with a dark balsamic glaze and garnished with fresh dill.",0.0,1.0,0.0339947380125522,0.8966618180274963,33.20466232299805,35.4728889465332,35.5692024230957,-0.0963134765625,0.78698665,0.8446335,0.8147917
416:248:000020289,20289,2,qwen3.5,data/mtf2025_web_images/00002/000020289.jpg,"Two golden-brown, breaded and fried sushi rolls — one cut in half to reveal a cross-section of white rice, pink ham, green onions, and a dark seaweed wrap — are artfully arranged on a white square plate with glossy brown sauce drizzled around them, set against a backdrop featuring a partially visible menu or flyer with text and images.","Two golden-brown, breaded and fried rolls — likely sushi burritos or similar rolled appetizers — are sliced in half and arranged on a white plate, revealing their layered interiors of rice, fillings (possibly meat and vegetables), and green garnish, all drizzled with a glossy brown sauce and scattered with chopped green onions, set against a softly blurred background suggesting a casual dining environment.",0.0,1.0,0.0329444780945777,0.8934454321861267,32.55606842041016,37.62827682495117,37.11968231201172,0.5085945129394531,0.7831861,0.7801981,0.7816892
416:249:000020290,20290,2,qwen3.5,data/mtf2025_web_images/00002/000020290.jpg,"A colorful and creatively arranged breakfast or brunch dish features a circular “pizza” made from rolled-out dough with small sausage slices embedded along the edge, topped with diced yellow fruit (likely mango or pineapple), red grapes, and possibly ham or bacon, served alongside a small white bowl containing sliced kiwi and dark berries, all presented on a white textured surface with a fork placed nearby.","A round, golden-brown baked dish—likely a savory pie or tart with a flaky crust—is artfully arranged on a white plate, topped with colorful diced vegetables including yellow squash, green peppers, red onions, and possibly tomatoes, all nestled around a central mound of mixed ingredients; beside it, a smaller white dish holds neatly sliced cucumber rounds and black olives, while a silver fork rests on a light-colored napkin in the background, creating a bright, appetizing, and carefully composed food presentation.",0.0,1.0,0.0356942489743232,0.9061538577079772,20.68787002563477,35.52448272705078,32.257999420166016,3.2664833068847656,0.75832415,0.7165715,0.7368568
416:250:000020291,20291,2,qwen3.5,data/mtf2025_web_images/00002/000020291.jpg,"A vibrant, fresh ceviche-style salad served in a clear glass bowl, featuring chunks of raw salmon marinated in citrus, mixed with diced red onions, cherry tomatoes, corn, and cilantro, all resting atop a bed of yellow corn tortilla chips against a striped fabric background.","A vibrant, fresh salad served in a clear glass bowl features thinly sliced salmon or cured fish atop a colorful mix of diced tomatoes, yellow bell peppers, red onions, and herbs, garnished with a sprig of parsley and accompanied by a golden-brown fried element—possibly a potato chip or tempura—resting beside the bowl on a striped tablecloth.",0.0,1.0,0.0400148779153823,0.9067692160606384,32.92128372192383,31.474727630615234,34.79402542114258,-3.319297790527344,0.8125152,0.8755951,0.84287655
